"player_id","player_fullname","injury_location","injury_category","injury_timing","injury_type","effective_start_of_injury","effective_end_of_injury","season"
56065,Reed Blankenship,Groin,Soft Tissue,Practice,Unknown,2024-01-11,3000-12-31,2023
48327,A.J. Brown,Knee,Unknown,Practice,Unknown,2024-01-11,3000-12-31,2023
83241,Sydney Brown,Knee,Unknown,Practice,Unknown,2024-01-11,3000-12-31,2023
32933,Britain Covey,Groin,Soft Tissue,Practice,Unknown,2024-01-11,3000-12-31,2023
40291,Jalen Hurts,Finger,Unknown,Practice,Unknown,2024-01-11,3000-12-31,2023
46518,Baker Mayfield,Ankle,Unknown,Practice,Unknown,2024-01-11,3000-12-31,2023
83257,Kaevon Merriweather,Thigh,Unknown,Practice,Unknown,2024-01-04,2024-01-11,2023
99248,Trey Palmer,Hip,Unknown,Practice,Unknown,2024-01-04,2024-01-11,2023
12324,Cooper Rush,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-13,3000-12-31,2023
82429,Bobby Brown III,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-13,3000-12-31,2023
11839,Chris Godwin,Knee,Unknown,Practice,Unknown,2024-01-13,3000-12-31,2023
82409,Kingsley Enagbare,Knee,Unknown,Practice,Unknown,2024-01-16,3000-12-31,2023
10661,Kenny Clark,Back,Unknown,Practice,Unknown,2024-01-16,3000-12-31,2023
123907,Brian Branch,Wrist,Unknown,Game,Unknown,2024-01-10,2024-01-17,2023
88313,John Cominsky,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-10,2024-01-17,2023
11850,Cameron Sutton,Heel,Unknown,Game,Unknown,2024-01-10,2024-01-17,2023
11818,Dion Dawkins,Hand,Unknown,Game,Unknown,2024-01-10,2024-01-17,2023
45769,Ty Johnson,Brain,Unknown,Game,Unknown,2024-01-10,2024-01-17,2023
46454,John Wolford,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-19,3000-12-31,2023
61245,Kadarius Toney,Hip,Unknown,Practice,Unknown,2024-01-11,2024-02-01,2023
57987,Willie Gay,Neck,Unknown,Practice,Unknown,2024-01-19,2024-02-08,2023
42905,Rashan Gary,Knee,Unknown,Practice,Unknown,2024-01-16,3000-12-31,2023
56167,Keisean Nixon,Toe,Unknown,Practice,Unknown,2024-01-16,3000-12-31,2023
34247,Darnell Savage,Calf,Soft Tissue,Practice,Unknown,2024-01-16,3000-12-31,2023
25955,Clelin Ferrell,Knee,Unknown,Practice,Unknown,2024-01-16,3000-12-31,2023
47121,Andrew Beck,Back,Unknown,Practice,Unknown,2024-01-16,3000-12-31,2023
109304,Dieter Eiselen,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-16,3000-12-31,2023
10646,Sheldon Rankins,Ribs,Unknown,Practice,Unknown,2024-01-16,3000-12-31,2023
35413,Blake Cashman,Knee,Unknown,Practice,Unknown,2024-01-16,3000-12-31,2023
97400,John Metchie III,Foot,Unknown,Practice,Unknown,2024-01-16,3000-12-31,2023
9481,Denzel Perryman,Ribs,Unknown,Practice,Unknown,2024-01-16,3000-12-31,2023
38554,Michael Deiter,Elbow,Unknown,Practice,Unknown,2024-01-09,2024-01-16,2023
84329,Romeo Doubs,Chest,Unknown,Game,Unknown,2024-01-10,2024-01-16,2023
56597,T.J. Slaton,Knee,Unknown,Game,Unknown,2024-01-10,2024-01-16,2023
56597,T.J. Slaton,Foot,Unknown,Game,Unknown,2024-01-10,2024-01-16,2023
72009,Sean Rhyan,Elbow,Unknown,Game,Unknown,2024-01-10,2024-01-16,2023
55443,Zach Tom,Finger,Unknown,Game,Unknown,2024-01-10,2024-01-16,2023
34222,Kris Boyd,Hamstring,Soft Tissue,Game,Unknown,2024-01-17,3000-12-31,2023
98996,Christian Harris,Calf,Soft Tissue,Game,Unknown,2024-01-17,3000-12-31,2023
49970,Derrick Nnadi,Tricep,Soft Tissue,Game,Unknown,2024-01-17,3000-12-31,2023
97116,Skyy Moore,Knee,Unknown,Game,Unknown,2024-01-17,3000-12-31,2023
79181,Christian Benford,Knee,Unknown,Game,Unknown,2024-01-17,3000-12-31,2023
57739,Terrel Bernard,Ankle,Unknown,Game,Unknown,2024-01-17,3000-12-31,2023
7947,Sam Martin,Hamstring,Soft Tissue,Game,Unknown,2024-01-17,3000-12-31,2023
57782,Baylon Spector,Back,Unknown,Game,Unknown,2024-01-17,3000-12-31,2023
49511,Taron Johnson,Brain,Unknown,Game,Unknown,2024-01-17,3000-12-31,2023
9000,Shaquil Barrett,Ankle,Unknown,Game,Unknown,2024-01-17,3000-12-31,2023
122705,Yaya Diaby,Shoulder,Unknown,Game,Unknown,2024-01-17,3000-12-31,2023
45851,Chase Edmonds,Toe,Unknown,Game,Unknown,2024-01-17,3000-12-31,2023
11831,Alex Anzalone,Shoulder,Unknown,Game,Unknown,2024-01-17,3000-12-31,2023
11831,Alex Anzalone,Ribs,Unknown,Game,Unknown,2024-01-17,3000-12-31,2023
83747,Isiah Pacheco,Shoulder,Unknown,Game,Unknown,2023-12-06,2024-01-17,2023
41665,Jawaan Taylor,Knee,Unknown,Practice,Unknown,2024-01-09,2024-01-17,2023
131960,Jaylen Watson,Calf,Soft Tissue,Practice,Unknown,2024-01-09,2024-01-17,2023
76662,Chamarri Conner,Shoulder,Unknown,Practice,Unknown,2024-01-09,2024-01-17,2023
60878,Noah Gray,Elbow,Unknown,Practice,Unknown,2024-01-09,2024-01-17,2023
41665,Jawaan Taylor,Knee,Unknown,Practice,Unknown,2024-01-09,2024-01-17,2023
131960,Jaylen Watson,Calf,Soft Tissue,Practice,Unknown,2024-01-09,2024-01-17,2023
11818,Dion Dawkins,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-11,2024-01-17,2023
35883,Dawson Knox,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-11,2024-01-17,2023
64818,Tristan Wirfs,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-11,2024-01-17,2023
66798,Josh Hayes,Quadricep,Soft Tissue,Practice,Unknown,2024-01-11,2024-01-17,2023
66798,Josh Hayes,Knee,Unknown,Practice,Unknown,2024-01-11,2024-01-17,2023
57639,Daniel Whelan,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-18,3000-12-31,2023
11282,George Fant,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-18,3000-12-31,2023
9579,Stefon Diggs,Foot,Unknown,Practice,Unknown,2024-01-18,3000-12-31,2023
39137,Frank Ragnow,Back,Unknown,Practice,Unknown,2024-01-18,3000-12-31,2023
37070,Jonah Jackson,Knee,Unknown,Game,Unknown,2024-01-24,3000-12-31,2023
39137,Frank Ragnow,Ankle,Unknown,Game,Unknown,2024-01-24,3000-12-31,2023
11872,Josh Reynolds,Ribs,Unknown,Game,Unknown,2024-01-24,3000-12-31,2023
83747,Isiah Pacheco,Ankle,Unknown,Game,Unknown,2024-01-24,3000-12-31,2023
83747,Isiah Pacheco,Toe,Unknown,Game,Unknown,2024-01-24,3000-12-31,2023
10712,Joe Thuney,Pectoral,Unknown,Game,Unknown,2024-01-24,3000-12-31,2023
44820,Prince Tega Wanogho,Quadricep,Soft Tissue,Game,Unknown,2024-01-24,3000-12-31,2023
51503,Dre Greenlaw,Achillies,Unknown,Practice,Unknown,2024-01-16,2024-02-01,2023
31342,George Odum,Bicep,Soft Tissue,Practice,Unknown,2024-01-16,2024-02-01,2023
48274,Deebo Samuel,Shoulder,Unknown,Game,Unknown,2024-01-24,2024-02-01,2023
51282,Mike Edwards,Brain,Unknown,Game,Unknown,2024-01-24,2024-02-01,2023
62960,Trey Smith,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-24,2024-02-01,2023
72191,Trent McDuffie,Ankle,Unknown,Game,Unknown,2024-01-24,2024-02-01,2023
50612,Charles Omenihu,Wrist,Unknown,Game,Unknown,2024-01-24,2024-02-01,2023
6162,Blaine Gabbert,Oblique,Soft Tissue,Game,Unknown,2024-01-24,2024-02-08,2023
49564,Rock Ya-Sin,Knee,Unknown,Game,Unknown,2024-01-24,3000-12-31,2023
7864,Logan Ryan,Groin,Soft Tissue,Practice,Unknown,2024-01-16,2024-01-24,2023
11901,George Kittle,Back,Unknown,Practice,Unknown,2024-01-16,2024-01-24,2023
82161,Odafe Oweh,Ankle,Unknown,Practice,Unknown,2024-01-16,2024-01-24,2023
11855,Jonnu Smith,Ankle,Unknown,Game,Unknown,2023-10-11,2023-10-18,2023
61103,Jerry Jeudy,Groin,Soft Tissue,Game,Unknown,2023-11-29,2023-12-07,2023
61513,Beau Corrales,Unknown,Unknown,Unknown,Unknown,2023-09-19,2023-10-31,2023
174044,Keyshawn Blackstock,Unknown,Unknown,Unknown,Unknown,2023-10-02,2023-10-31,2023
157029,Ty Washington,Shoulder,Unknown,Unknown,Unknown,2023-11-08,3000-12-31,2023
11096,Wil Lutz,Hip,Unknown,Game,Unknown,2023-11-29,2023-12-07,2023
83578,JT Daniels,Brain,Unknown,Unknown,Unknown,2023-11-08,3000-12-31,2023
158382,Jaron Glover,Lower Leg,Unknown,Unknown,Unknown,2023-11-08,3000-12-31,2023
170262,Jason Moore,Unknown,Unknown,Unknown,Unknown,2023-11-08,3000-12-31,2023
143862,Riley Leonard,Ankle,Unknown,Unknown,Unknown,2023-10-02,2023-10-31,2023
101063,Ryan Montgomery,Unknown,Unknown,Unknown,Unknown,2023-10-02,2023-10-31,2023
170203,Nolan Ray,Unknown,Unknown,Unknown,Unknown,2023-10-02,2023-10-31,2023
129755,Lathan Ransom,Unknown Leg,Unknown,Unknown,Unknown,2023-11-08,3000-12-31,2023
156476,DeShon Singleton,Knee,Unknown,Unknown,Unknown,2023-10-03,2023-10-31,2023
144929,Louis Hansen,Brain,Unknown,Unknown,Unknown,2023-10-04,2023-10-31,2023
128408,Joshua Cobbs,Unknown,Unknown,Unknown,Unknown,2023-10-04,2023-10-31,2023
145972,Emmanuel Michel,Unknown,Unknown,Unknown,Unknown,2023-11-15,3000-12-31,2023
169169,Jared Roznos,Unknown,Unknown,Unknown,Unknown,2023-11-15,3000-12-31,2023
122937,Marvin Mims Jr.,Hamstring,Soft Tissue,Game,Unknown,2023-11-29,2023-12-07,2023
77953,Warren Thompson,Unknown,Unknown,Unknown,Unknown,2023-11-08,3000-12-31,2023
99581,Brannon Spector,Unknown,Unknown,Unknown,Unknown,2023-11-15,3000-12-31,2023
99209,Dylan Wright,Unknown,Unknown,Unknown,Unknown,2023-11-08,3000-12-31,2023
58099,Kenneth Murray Jr.,Shoulder,Unknown,Game,Unknown,2023-12-27,3000-12-31,2023
58095,Baron Browning,Brain,Unknown,Game,Unknown,2023-12-27,3000-12-31,2023
48164,Courtland Sutton,Brain,Unknown,Game,Unknown,2023-12-27,3000-12-31,2023
39137,Frank Ragnow,Knee,Unknown,Game,Unknown,2023-12-06,3000-12-31,2023
27357,Mike Onwenu,Ankle,Unknown,Unknown,Unknown,2023-03-01,2023-09-27,2023
10870,Dwayne Washington,Unknown Illness,Infectious,Non Football Related,Unknown,2023-12-27,3000-12-31,2023
158399,Dillon Tatum,Unknown,Unknown,Unknown,Unknown,2023-11-15,3000-12-31,2023
71312,Elijah Mojarro,Unknown,Unknown,Unknown,Unknown,2023-11-15,3000-12-31,2023
170014,Misun Kelley,Unknown,Unknown,Unknown,Unknown,2023-10-10,3000-12-31,2023
48953,Renell Wren,Achillies,Soft Tissue,OTA or Mini Camp,Tear,2023-06-13,3000-12-31,2023
75903,Juma Otoviano,Unknown,Unknown,Unknown,Unknown,2023-11-15,3000-12-31,2023
123580,Payten Singletary,Unknown,Unknown,Unknown,Unknown,2023-11-15,3000-12-31,2023
56800,Austin Faoliu,Knee,Unknown,Unknown,Unknown,2023-06-08,3000-12-31,2023
40006,Devin Duvernay,Back,Unknown,Practice,Unknown,2024-01-16,2024-01-24,2023
101384,Deonte Banks,Shoulder,Unknown,Game,Unknown,2023-12-27,3000-12-31,2023
77721,Perris Jones,Unknown,Unknown,Unknown,Unknown,2023-11-15,3000-12-31,2023
174649,Bryson Washington,Unknown,Unknown,Unknown,Unknown,2023-11-15,3000-12-31,2023
11858,Trey Hendrickson,Back,Unknown,Practice,Unknown,2023-10-06,2023-10-11,2023
129518,Isaiah Jacobs,Unknown,Unknown,Unknown,Unknown,2023-10-10,3000-12-31,2023
9001,James Hurst,Ankle,Unknown,Practice,Unknown,2023-10-06,2023-10-11,2023
76659,Coen King,Elbow,Unknown,Unknown,Unknown,2023-11-15,3000-12-31,2023
8982,Denico Autry,Groin,Soft Tissue,Practice,Unknown,2023-10-06,2023-10-11,2023
122147,Sage Ennis,Knee,Unknown,Unknown,Unknown,2023-11-15,3000-12-31,2023
43742,Jeffery Simmons,Ankle,Unknown,Practice,Unknown,2023-10-06,2023-10-11,2023
121850,Johnny Hodges,Unknown,Unknown,Unknown,Unknown,2023-11-15,3000-12-31,2023
48027,Jauan Jennings,Shin,Unknown,Game,Unknown,2023-09-27,2023-10-11,2023
83601,Jerome Ford,Shoulder,Unknown,Game,Unknown,2023-09-27,2023-10-11,2023
11784,David Njoku,Unknown Shoulder and Arm,Unknown,Non Football Related,Unknown,2023-09-30,2023-10-11,2023
42388,Noah Fant,Knee,Unknown,Practice,Unknown,2023-09-30,2023-10-11,2023
52094,Claudin Cherelus,Ankle,Unknown,Game,Unknown,2023-10-04,2023-10-11,2023
9891,DeShawn Williams,Elbow,Unknown,Game,Unknown,2023-10-04,2023-10-11,2023
44152,Julian Okwara,Shoulder,Unknown,Game,Unknown,2023-10-04,2023-10-11,2023
11872,Josh Reynolds,Groin,Soft Tissue,Game,Unknown,2023-10-04,2023-10-11,2023
83326,Cam Taylor-Britt,Brain,Unknown,Game,Unknown,2023-10-04,2023-10-11,2023
46227,Orlando Brown Jr.,Groin,Soft Tissue,Game,Unknown,2023-10-04,2023-10-11,2023
44959,Hjalte Froholdt,Neck,Unknown,Game,Unknown,2023-10-04,2023-10-11,2023
9561,Jon Feliciano,Brain,Unknown,Game,Unknown,2023-10-04,2023-10-11,2023
43034,Charvarius Ward,Heel,Unknown,Game,Unknown,2023-10-04,2023-10-11,2023
124140,Deane Leonard,Heel,Unknown,Game,Unknown,2023-12-06,3000-12-31,2023
83659,Dameon Pierce,Knee,Unknown,Game,Unknown,2023-10-04,2023-10-11,2023
12255,Cameron Johnston,Calf,Soft Tissue,Game,Unknown,2023-10-04,2023-10-11,2023
104192,Dane Kinamon,Unknown,Unknown,Unknown,Unknown,2023-11-15,3000-12-31,2023
35134,Damien Harris,Neck,Unknown,Game,Unknown,2023-10-04,2023-10-11,2023
35883,Dawson Knox,Quadricep,Soft Tissue,Game,Unknown,2023-10-04,2023-10-11,2023
77195,Brian Asamoah II,Toe,Unknown,Game,Unknown,2023-10-04,2023-10-11,2023
122142,Bryan Bresee,Unknown Illness,Infectious,Non Football Related,Unknown,2023-10-04,2023-10-11,2023
9446,Andrus Peat,Brain,Unknown,Game,Unknown,2023-10-04,2023-10-11,2023
11787,Ryan Ramczyk,Foot,Unknown,Game,Unknown,2023-10-04,2023-10-11,2023
13756,Giovanni Ricci,Shoulder,Unknown,Game,Unknown,2023-10-04,3000-12-31,2023
11767,Deshaun Watson,Rotator Cuff,Soft Tissue,Game,Contusion Bruise,2023-09-27,2023-11-15,2023
104193,Zac Larrier,Unknown,Unknown,Unknown,Unknown,2023-11-15,3000-12-31,2023
11869,Samaje Perine,Knee,Unknown,Game,Unknown,2023-12-06,2023-12-20,2023
101488,Tommy Eichenberg,Unknown,Unknown,Unknown,Unknown,2023-11-15,3000-12-31,2023
157507,Aidan Gousby,Unknown,Unknown,Unknown,Unknown,2023-11-15,3000-12-31,2023
40034,Armani Rogers,Achillies,Soft Tissue,OTA or Mini Camp,Tear,2023-05-24,3000-12-31,2023
170271,Will Smith Jr.,Unknown,Unknown,Unknown,Unknown,2023-11-15,3000-12-31,2023
157503,Jack Tinnen,Unknown,Unknown,Unknown,Unknown,2023-11-15,3000-12-31,2023
173114,Asa Newsom,Unknown,Unknown,Unknown,Unknown,2023-10-10,3000-12-31,2023
7856,Terron Armstead,Back,Unknown,Game,Unknown,2023-12-27,3000-12-31,2023
102612,Kacper Rutkiewicz,Unknown,Unknown,Unknown,Unknown,2023-10-10,3000-12-31,2023
156247,Jeadyn Lukus,Unknown,Unknown,Unknown,Unknown,2023-11-15,3000-12-31,2023
145722,Myles Bailey,Ankle,Unknown,Unknown,Unknown,2023-11-15,2023-11-20,2023
122938,Chandler Morris,Knee,Unknown,Unknown,Unknown,2023-10-10,2023-11-20,2023
146409,Jaxson Dart,Unknown,Unknown,Unknown,Unknown,2023-11-15,2023-11-20,2023
145114,Mahamane Moussa,Unknown,Unknown,Unknown,Unknown,2023-11-15,2023-11-20,2023
121788,Brandon Thomas,Unknown,Unknown,Unknown,Unknown,2023-11-15,2023-11-20,2023
144144,Billy Wiles,Hand,Unknown,Unknown,Unknown,2023-11-15,2023-11-20,2023
144109,Barrett Carter,Unknown,Unknown,Unknown,Unknown,2023-11-15,2023-11-20,2023
131934,Joey Hobert,Unknown,Unknown,Unknown,Unknown,2023-11-15,2023-11-21,2023
98783,Khris Bogle,Unknown,Unknown,Unknown,Unknown,2023-11-15,2023-11-24,2023
158503,Brandon Rose,Unknown,Unknown,Unknown,Unknown,2023-10-10,3000-12-31,2023
157432,Logan Fano,Knee,Unknown,Unknown,Unknown,2023-10-10,3000-12-31,2023
101363,Marquis Wilson,Unknown,Unknown,Unknown,Unknown,2023-10-10,3000-12-31,2023
170271,Will Smith Jr.,Unknown,Unknown,Unknown,Unknown,2023-10-10,2023-10-24,2023
50191,Malcolm Roach,Knee,Unknown,Game,Unknown,2023-12-06,3000-12-31,2023
145113,Marcus Mbow,Unknown,Unknown,Unknown,Unknown,2023-10-10,3000-12-31,2023
74395,Zion Branch,Knee,Unknown,Unknown,Unknown,2023-11-01,2023-11-20,2023
83864,Josh Proctor,Unknown,Unknown,Unknown,Unknown,2023-11-15,2023-11-20,2023
147155,Robert Williams,Unknown,Unknown,Unknown,Unknown,2023-11-15,2023-11-21,2023
156479,Devin Brown,Ankle,Unknown,Unknown,Unknown,2023-11-15,2023-11-22,2023
88437,Scotty Humpich,Unknown,Unknown,Unknown,Unknown,2023-10-10,2023-11-20,2023
97620,Zakhari Franklin,Unknown,Unknown,Unknown,Unknown,2023-11-15,2023-11-24,2023
55351,Tycen Anderson,Knee,Unknown,Game,Unknown,2023-11-01,3000-12-31,2023
60640,Daniel Scott,Knee - ACL,Soft Tissue,OTA or Mini Camp,Tear,2023-06-14,2023-09-09,2023
144009,Chandler Zavala,Knee,Unknown,Game,Unknown,2023-11-29,3000-12-31,2023
11841,Kareem Hunt,Groin,Soft Tissue,Game,Unknown,2023-11-29,3000-12-31,2023
78874,Tank Dell,Calf,Soft Tissue,Game,Unknown,2023-11-29,3000-12-31,2023
11794,Marcus Maye,Shoulder,Unknown,Game,Unknown,2023-11-29,3000-12-31,2023
145055,Emeka Egbuka,Unknown,Unknown,Unknown,Unknown,2023-10-10,2023-11-07,2023
162810,Zeke Berry,Unknown,Unknown,Unknown,Unknown,2023-10-10,2023-10-24,2023
156484,Jyaire Brown,Unknown,Unknown,Unknown,Unknown,2023-10-10,2023-10-16,2023
77888,Will Mallory,Foot,Unknown,OTA or Mini Camp,Unknown,2023-06-01,2023-09-06,2023
46082,Zack Bailey,Back,Unknown,Game,Unknown,2023-11-29,3000-12-31,2023
10799,Tyreek Hill,Ankle,Unknown,Game,Unknown,2023-11-29,3000-12-31,2023
83873,Jevon Holland,Knee,Unknown,Game,Unknown,2023-11-29,3000-12-31,2023
70961,Mikey Keene,Unknown Leg,Unknown,Unknown,Unknown,2023-10-10,2023-10-31,2023
37347,Erik McCoy,Shoulder,Unknown,Game,Unknown,2023-11-29,2023-12-13,2023
97116,Skyy Moore,Knee,Unknown,Game,Unknown,2023-11-29,2023-12-13,2023
56167,Keisean Nixon,Wrist,Unknown,Game,Unknown,2023-11-29,2023-12-13,2023
170248,Nolan Baudo,Unknown,Unknown,Unknown,Unknown,2023-10-10,2023-10-16,2023
56704,DJ Johnson,Elbow,Unknown,Game,Unknown,2023-11-29,2023-12-07,2023
81995,Cade Mays,Ankle,Unknown,Game,Unknown,2023-11-29,2023-12-07,2023
49335,Carlton Davis III,Ankle,Unknown,Game,Unknown,2023-11-29,2023-12-07,2023
34807,Daniel Brunskill,Knee,Unknown,Game,Unknown,2023-11-29,2023-12-07,2023
33693,Robert Rochell,Calf,Soft Tissue,Game,Unknown,2023-11-29,2023-12-07,2023
51276,Drue Tranquill,Wrist,Unknown,Game,Unknown,2023-10-04,2023-10-09,2023
82268,Devonte Wyatt,Heel,Unknown,Game,Unknown,2023-11-29,2023-12-07,2023
7856,Terron Armstead,Quadricep,Soft Tissue,Game,Unknown,2023-11-29,2023-12-07,2023
43291,Damar Hamlin,Unknown Illness,Infectious,Non Football Related,Unknown,2023-11-01,2023-11-09,2023
49190,Elijah Campbell,Shoulder,Unknown,Game,Unknown,2023-11-29,2023-12-07,2023
91462,Trey Pipkins III,Wrist,Unknown,Game,Unknown,2023-11-29,2023-12-11,2023
98319,George Karlaftis,Knee,Unknown,Game,Unknown,2023-10-04,2023-10-09,2023
11831,Alex Anzalone,Hand,Unknown,Game,Unknown,2023-11-29,2023-12-12,2023
10641,DeForest Buckner,Shoulder,Unknown,Game,Unknown,2023-11-29,2023-12-12,2023
99767,SirVocea Dennis,Unknown Illness,Infectious,Non Football Related,Unknown,2023-11-29,2023-12-13,2023
46131,Wyatt Teller,Calf,Soft Tissue,Game,Unknown,2023-11-29,2023-12-13,2023
156479,Devin Brown,Finger,Unknown,Practice,Unknown,2023-04-12,2023-08-01,2023
83574,Dorian Thompson-Robinson,Brain,Unknown,Game,Unknown,2023-11-29,2023-12-13,2023
46375,Geron Christian,Finger,Unknown,Game,Unknown,2023-11-29,2023-12-13,2023
146351,Skyler Thomas,Knee - ACL,Soft Tissue,Practice,Tear,2023-04-01,2023-08-01,2023
97340,Cameron Mitchell,Shoulder,Unknown,Game,Unknown,2023-11-01,2023-12-08,2023
11756,Myles Garrett,Shoulder,Unknown,Game,Unknown,2023-11-01,2023-11-08,2023
101550,Dawand Jones,Shoulder,Unknown,Game,Unknown,2023-11-01,2023-11-15,2023
101665,Jaquan Brisker,Brain,Unknown,Game,Unknown,2023-11-01,2023-11-15,2023
10878,Jayron Kearse,Toe,Unknown,Game,Unknown,2023-11-01,2023-11-15,2023
45110,Sua Opeta,Hip,Unknown,Game,Unknown,2023-11-01,2023-11-17,2023
97989,David Bell,Knee,Unknown,Game,Unknown,2023-11-01,2023-11-22,2023
83341,Greg Newsome II,Groin,Soft Tissue,Game,Unknown,2023-11-01,2023-11-22,2023
98318,Alex Wright,Knee,Unknown,Game,Unknown,2023-11-01,2023-11-22,2023
60685,Grant Delpit,Shoulder,Unknown,Game,Unknown,2023-11-01,2023-11-22,2023
12093,Josh Tupou,Shoulder,Unknown,Game,Unknown,2023-11-01,2023-11-22,2023
60997,Grant Calcaterra,Brain,Unknown,Game,Unknown,2023-11-01,2023-11-22,2023
50905,Tremaine Edmunds,Knee,Unknown,Game,Unknown,2023-11-01,2023-11-23,2023
8747,DaQuan Jones,Pectoral,Soft Tissue,Game,Tear,2023-10-10,2024-01-04,2023
11918,Matt Milano,Fibula,Skeletal,Game,Fracture,2023-10-10,3000-12-31,2023
10646,Sheldon Rankins,Elbow,Unknown,Game,Unknown,2023-11-29,2023-12-13,2023
58093,Pete Werner,Shoulder,Unknown,Game,Unknown,2023-11-29,2023-12-13,2023
84088,Jaylen Waddle,Ankle,Unknown,Game,Unknown,2023-12-27,3000-12-31,2023
58093,Pete Werner,Oblique,Soft Tissue,Game,Unknown,2023-11-29,2023-12-13,2023
52094,Claudin Cherelus,Knee,Unknown,Game,Unknown,2023-11-01,3000-12-31,2023
29456,Chris Board,Back,Unknown,Game,Unknown,2023-11-29,2023-12-13,2023
130584,Harrison Waylee,Unknown Lower Body,Unknown,Unknown,Unknown,2023-10-10,2023-10-31,2023
51276,Drue Tranquill,Knee,Unknown,Game,Unknown,2023-10-09,2023-10-18,2023
49371,C.J. Gardner-Johnson,Knee,Unknown,Training Camp,Unknown,2023-07-25,2023-09-04,2023
10638,Ezekiel Elliott,Thigh,Unknown,Game,Unknown,2023-11-29,2023-12-13,2023
59675,Sidy Sow,Ankle,Unknown,Game,Unknown,2023-11-29,2023-12-13,2023
10017,Kendall Lamm,Back,Unknown,Game,Unknown,2023-11-29,2023-12-13,2023
108840,Michael Hoecht,Knee,Unknown,Game,Unknown,2023-11-29,2023-12-18,2023
63707,Rashid Shaheed,Thigh,Unknown,Game,Unknown,2023-11-29,2023-12-18,2023
58099,Kenneth Murray Jr.,Shoulder,Unknown,Game,Unknown,2023-11-29,2023-12-19,2023
82450,Otito Ogbonnia,Knee,Unknown,Game,Unknown,2023-11-29,2023-12-19,2023
41851,Liam Eichenberg,Ankle,Unknown,Game,Unknown,2023-12-27,3000-12-31,2023
9437,Amari Cooper,Ribs,Unknown,Game,Unknown,2023-11-29,2023-12-20,2023
9677,Trent Brown,Unknown Illness,Infectious,Non Football Related,Unknown,2023-12-27,3000-12-31,2023
82198,Christian Barmore,Knee,Unknown,Game,Unknown,2023-12-27,3000-12-31,2023
46794,Braden Smith,Foot,Unknown,Game,Unknown,2023-10-11,2023-10-18,2023
9891,DeShawn Williams,Knee,Unknown,Game,Unknown,2023-12-06,2023-12-20,2023
98319,George Karlaftis,Hamstring,Soft Tissue,Game,Unknown,2023-10-09,2023-10-25,2023
8530,Mike Purcell,Knee,Unknown,Unknown,Unknown,2023-05-25,2023-09-06,2023
52287,Walker Little,Knee,Unknown,Game,Unknown,2023-10-11,2023-11-08,2023
46794,Braden Smith,Wrist,Unknown,Game,Unknown,2023-10-11,2023-11-22,2023
47304,Dalton Schultz,Hamstring,Soft Tissue,Game,Unknown,2023-11-29,2023-12-20,2023
55912,Eric Stokes,Hamstring,Soft Tissue,Game,Unknown,2023-11-29,2023-12-20,2023
104155,Demario Douglas,Brain,Unknown,Game,Unknown,2023-11-29,2023-12-20,2023
124087,Kayshon Boutte,Shoulder,Unknown,Game,Unknown,2023-11-29,2023-12-20,2023
84150,Nikko Remigio,Foot,Unknown,Game,Unknown,2023-12-06,3000-12-31,2023
158334,Sioape Vatikani,Unknown Leg,Unknown,Unknown,Unknown,2023-10-10,2023-10-31,2023
146747,Trevin Wallace,Shoulder,Unknown,Unknown,Unknown,2023-10-10,2023-10-31,2023
